Datetime,Open,High,Low,Close,Volume
4/26/2024 8:00,3135.45,3144.32,3133.33,3143,2846.2536
4/26/2024 8:15,3143,3145.83,3138.95,3140.81,1782.6681
4/26/2024 8:30,3140.8,3144,3135.9,3143.15,1648.2367
4/26/2024 8:45,3143.15,3145.8,3136.8,3142.76,1504.1675
4/26/2024 9:00,3142.76,3149.23,3139.01,3146.15,1934.9264
4/26/2024 9:15,3146.16,3153.02,3144.31,3151.51,1815.1875
4/26/2024 9:30,3151.51,3157.99,3149.2,3150.21,3076.9145
4/26/2024 9:45,3150.2,3150.79,3145,3150.15,1527.2879
4/26/2024 10:00,3150.14,3156.15,3147.38,3147.38,1888.254
4/26/2024 10:15,3147.39,3150.49,3138.46,3139.2,1634.8152
4/26/2024 10:30,3139.19,3143.52,3133.19,3135.35,2150.1489
4/26/2024 10:45,3135.35,3140.47,3121.8,3123.11,6296.4564
4/26/2024 11:00,3123.11,3128.88,3122.7,3127.7,1397.6785
4/26/2024 11:15,3127.7,3132.85,3126.99,3126.99,1741.1427
4/26/2024 11:30,3126.99,3131.8,3123.61,3127.19,1683.4551
4/26/2024 11:45,3127.19,3132.58,3125.83,3128.63,1852.5879
4/26/2024 12:00,3128.63,3141.98,3123.52,3138.21,5824.5912
4/26/2024 12:15,3138.21,3141.42,3133.61,3136.81,1906.4306
4/26/2024 12:30,3136.8,3150.61,3136.37,3143.6,4064.7122
